Username,Käyttäjätunnus,module,Magento_Backend
"user name",käyttäjänimi,module,Magento_Backend
Password,Salasana,module,Magento_Backend
password,salasana,module,Magento_Backend
"Sign in","Kirjaudu sisään",module,Magento_Backend
"Select Range:","Valitse rajaukset:",module,Magento_Backend
"No Data Found","Tietoja ei löytynyt",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Kaavio ei ole käytössä. Klikkaa <a href=""%1"">tästä</a> ottaaksesi kaavion käyttöön.",module,Magento_Backend
"Last Orders","Edelliset tilaukset",module,Magento_Backend
"Last Search Terms","Viimeisimmät hakutermit",module,Magento_Backend
"Top Search Terms","Käytetyimmät hakusanat",module,Magento_Backend
"There are no search keywords.","Hakusanoja ei ole syötetty.",module,Magento_Backend
"View Statistics For:","Näytä tilastot:",module,Magento_Backend
"All Websites","Kaikki sivustot",module,Magento_Backend
"Reload Data","Uudelleenlataa tiedot",module,Magento_Backend
"Browse Files...","Selaa tiedostoja...",module,Magento_Backend
"Copyright &copy; %1 Magento Commerce Inc. All rights reserved.","Copyright &copy; %1 Magento Commerce Inc. Kaikki oikeudet pidätetään.",module,Magento_Backend
"Magento Admin Panel","Magento hallintapaneeli",module,Magento_Backend
"Account Setting",Tiliasetukset,module,Magento_Backend
"Customer View",Asiakasnäkymä,module,Magento_Backend
"Sign Out","Kirjaudu ulos",module,Magento_Backend
"About the calendar","Tietoja kalenterista",module,Magento_Backend
Close,Sulje,module,Magento_Backend
"Go Today","Siirry päivään",module,Magento_Backend
Previous,Edellinen,module,Magento_Backend
Next,Seuraava,module,Magento_Backend
Time,Aika,module,Magento_Backend
Hour,Tunti,module,Magento_Backend
Minute,Minuutti,module,Magento_Backend
"JavaScript may be disabled in your browser.","Selaimesi JavaScript ei mahdollisesti ole käytössä.",module,Magento_Backend
"To use this website you must first enable JavaScript in your browser.","Käyttääksesi tätä sivustoa, JavaScript on otettava käyttöön selaimessasi.",module,Magento_Backend
"This is only a demo store. You can browse and place orders, but nothing will be processed.","Tämä verkkokauppa on vain esittelykäytössä. Voit selata tuotteita ja tehdä tilauksia, mutta mitään ei käsitellä.",module,Magento_Backend
"Report an Issue","Ongelmasta ilmoittaminen",module,Magento_Backend
"Store View:",Kauppanäkymä:,module,Magento_Backend
"Stores Configuration","Kaupan asetukset",module,Magento_Backend
"Please confirm scope switching. All data that hasn't been saved will be lost.","Vahvista kohdekaupan vaihtaminen. Kaikki tallentamattomat tiedot menetetään.",module,Magento_Backend
"Additional Cache Management","Lisävälimuistin hallinta",module,Magento_Backend
"Flush Catalog Images Cache","Tyhjennä katalogikuvien välimuisti",module,Magento_Backend
"Pregenerated product images files","Etukäteen luodut tuotekuva-tiedostot",module,Magento_Backend
"Flush JavaScript/CSS Cache","Tyhjennä JavaScript-/CSS-välimuisti",module,Magento_Backend
"Themes JavaScript and CSS files combined to one file","Teeman JavaScript ja CSS-tiedostot yhdistetty yhteen tiedostoon",module,Magento_Backend
"Flush Static Files Cache","Tyhjennä staattiset tiedostojen välimuisti",module,Magento_Backend
"Preprocessed view files and static files","Esikäsitellyt view- ja static-tiedostot",module,Magento_Backend
Catalog,Katalogi,module,Magento_Backend
"JavaScript/CSS Cache",JavaScript/CSS-välimuisti,module,Magento_Backend
"No records found.","Tuloksia ei löytynyt.",module,Magento_Backend
Images,Kuvat,module,Magento_Backend
"Big Image","Iso kuva",module,Magento_Backend
Thumbnail,Pienoiskuva,module,Magento_Backend
"Additional Settings",Lisäasetukset,module,Magento_Backend
"records found","merkintää löytyi",module,Magento_Backend
selected,valittu,module,Magento_Backend
"per page","per sivu",module,Magento_Backend
"Previous page","Edellinen sivu",module,Magento_Backend
"of %1","/ %1",module,Magento_Backend
"Next page","Seuraava sivu",module,Magento_Backend
"Export to:",Vieminen:,module,Magento_Backend
Actions,Toiminnot,module,Magento_Backend
"Mass Actions",Massatoiminnot,module,Magento_Backend
"Unselect All","Poista kaikki valinnat",module,Magento_Backend
"Select Visible","Valitse näkyvä",module,Magento_Backend
"Unselect Visible","Poista valinta näkyvältä osalta",module,Magento_Backend
"Changes have been made to this section that have not been saved.","Tähän tallentamattomaan osioon on tehty muutoksia.",module,Magento_Backend
"This tab contains invalid data. Please resolve this before saving.","Tämä välilehti sisältää virheellisiä tietoja. Selvitä virheelliset tiedot ennen tallentamista.",module,Magento_Backend
"The information in this tab has been changed.","Tämän välilehden tietoja on muutettu.",module,Magento_Backend
Loading...,Ladataan...,module,Magento_Backend
"System Backup","Järjestelmän varmuuskopiointi",module,Magento_Backup
"Database and Media Backup","Tietokannan ja median varmuuskopiointi",module,Magento_Backup
"Database Backup","Tietokannan varmuuskopiointi",module,Magento_Backup
"The archive can be uncompressed with <a href=""%1"">%2</a> on Windows systems.","Arkisto voidaan purkaa ohjelmalla <a href=""%1"">%2</a> Windows-järjestelmissä.",module,Magento_Backup
"You need more permissions to activate maintenance mode right now.","Tarvitaan laajemmat käyttöoikeudet huoltotilan aktivoimiseksi juuri nyt.",module,Magento_Backup
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","Jos haluat luoda varmuuskopion, poista valinta kohdasta ""Laita kauppa huoltotilaan"" tai päivitä käyttöoikeutesi.",module,Magento_Backup
"Something went wrong while putting your store into maintenance mode.","Jokin meni vikaan laitettaessa kauppaa huoltotilaan.",module,Magento_Backup
"You need more free space to create a backup.","Tarvitset lisää vapaata tilaa varmuuskopion luomiseksi.",module,Magento_Backup
"You need more permissions to create a backup.","Tarvitset laajemmat käyttöoikeudet varmuuskopion luomiseksi.",module,Magento_Backup
"We can't create the backup right now.","Emme voi luoda varmuuskopiota juuri nyt.",module,Magento_Backup
Backups,Varmuuskopiot,module,Magento_Backup
System,Järjestelmä,module,Magento_Backup
Tools,Työkalut,module,Magento_Backup
Backup,Varmuuskopioi,module,Magento_Backup
"We can't delete one or more backups.","Emme voi poistaa yhtä tai useampaa varmuuskopiota.",module,Magento_Backup
failed,epäonnistui,module,Magento_Backup
successful,onnistui,module,Magento_Backup
"You deleted the selected backup(s).","Valitut varmuuskopio(t) poistettiin.",module,Magento_Backup
"Can't load snapshot archive","Tilannevedosten arkistoa ei voida ladata",module,Magento_Backup
"Please correct the password.","Kirjoita oikea salasana.",module,Magento_Backup
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","Poista valinta kohdasta ""Laita kauppa huoltotilaan"" tai päivitä käyttöoikeutesi palauttamisen viimeistelemiseksi.",module,Magento_Backup
"We can't find the backup file.","Varmuuskopiotiedostoa ei löydy.",module,Magento_Backup
"We can't connect to the FTP right now.","FTP-yhteyttä ei voida luoda juuri nyt.",module,Magento_Backup
"Failed to validate FTP.","FTP:n validointi epäonnistui.",module,Magento_Backup
"You need more permissions to perform a rollback.","Varmuuskopiosta palauttamiseen vaaditaan laajemmat käyttöoikeudet.",module,Magento_Backup
"Failed to rollback.","Palauttaminen epäonnistui.",module,Magento_Backup
Database,Tietokanta,module,Magento_Backup
"Database and Media","Tietokanta ja media",module,Magento_Backup
"System (excluding Media)","Järjestelmä (poislukien media)",module,Magento_Backup
"You created the system backup.","Järjestelmän varmuuskopio luotiin.",module,Magento_Backup
"You created the system backup (excluding media).","Järjestelmän varmuuskopio (poislukien media) luotiin.",module,Magento_Backup
"You created the database and media backup.","Tietokannan ja median varmuuskopio luotiin.",module,Magento_Backup
"You created the database backup.","Tietokannan varmuuskopio luotiin.",module,Magento_Backup
"Please correct the order of creation for a new backup.","Olkaa hyvä ja tarkistakaa luomisjärjestys uudelle varmuuskopiolle.",module,Magento_Backup
"The backup file does not exist.","Varmuuskopiotiedostoa ei ole olemassa.",module,Magento_Backup
"The backup file path was not specified.","Varmuuskopiotiedoston polkua ei ole määritetty.",module,Magento_Backup
"The backup file ""%1"" does not exist.","Varmuuskopiotiedostoa ""%1"" ei ole olemassa.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Valitettavasti varmuuskopiotiedostosta ""%1"" lukeminen tai siihen kirjoittaminen ei onnistu.",module,Magento_Backup
"The backup file handler was unspecified.","Varmuuskopiotiedoston Handle oli määrittelemätön.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Tapahtui virhe kirjoitettaessa varmuuskopiotiedostoon ""%1"".",module,Magento_Backup
"We can't save the Cron expression.","Cron-lauseketta ei voida tallentaa.",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Menetät kaikki tiedot jotka on luotu varmuuskopion luomisen jälkeen, mukaan lukien ylläpitäjät, asiakkaat ja tilaukset.",module,Magento_Backup
"Are you sure you want to continue?","Haluatko varmasti jatkaa?",module,Magento_Backup
"This may take a few moments.","Tämä saattaa kestää hetken.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","Varmista, että kauppa on huoltotilassa koko varuuskopioinnin ajan.",module,Magento_Backup
"Backup Name","Varmuuskopion nimi",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Käytä vain kirjaimia (a – ö tai A-Z), numeroita (0-9) tai välilyöntejä tässä kentässä.",module,Magento_Backup
"Maintenance mode",Huoltotila,module,Magento_Backup
"Please put your store into maintenance mode during backup.","Laita kauppa huoltotilaan varmuuskopioinnin ajaksi.",module,Magento_Backup
Exclude,"Rajaa pois",module,Magento_Backup
"Exclude media folder from backup","Rajaa media-kansio varmuuskopioinnin ulkopuolelle",module,Magento_Backup
"Please enter the password to confirm rollback.","Syötä salasana palauttamisen vahvistamiseksi.",module,Magento_Backup
"This action cannot be undone.","Tätä toimintoa ei voi kumota.",module,Magento_Backup
"User Password","Käyttäjän salasana",module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.","Laita kauppa huoltotilaan palauttamisen ajaksi.",module,Magento_Backup
"Use FTP Connection","Käytä FTP-yhteyttä",module,Magento_Backup
"FTP credentials",FTP-tunnukset,module,Magento_Backup
"FTP Host","FTP palvelin",module,Magento_Backup
"FTP Login",FTP-kirjautuminen,module,Magento_Backup
"FTP Password",FTP-salasana,module,Magento_Backup
"Magento root directory","Magenton juurikansio",module,Magento_Backup
"Create Backup","Luo varmuuskopio",module,Magento_Backup
Country,Maa,module,Magento_Braintree
"Allowed Credit Card Types","Sallitut luottokorttityypit",module,Magento_Braintree
"Add Rule","Lisää sääntö",module,Magento_Braintree
"Authorize and Capture","Valtuuta ja talteenota",module,Magento_Braintree
"--Please Select--",---Valitse---,module,Magento_Braintree
"Credit Card",Luottokortti,module,Magento_Braintree
ending,päättyy,module,Magento_Braintree
expires,vanhenee,module,Magento_Braintree
"Credit Card Type",Luottokorttityyppi,module,Magento_Braintree
"Credit Card Number","Luottokortin numero",module,Magento_Braintree
"Please, enter valid Credit Card Number","Anna kelvollinen luottokortin numero",module,Magento_Braintree
"Expiration Date","Viimeinen voimassaolopäivä",module,Magento_Braintree
"Card Verification Number","Luottokortin tarkistenumero",module,Magento_Braintree
"Save for later use.","Tallenna myöhempää käyttöä varten.",module,Magento_Braintree
"PayPal Account",PayPal-tili,module,Magento_Braintree
Actions,Toiminnot,module,Magento_Braintree
Delete,Poista,module,Magento_Braintree
"Percent Discount",Alennusprosentti,module,Magento_Bundle
"-- Select --","-- Valitse --",module,Magento_Bundle
Dynamic,Dynaaminen,module,Magento_Bundle
Fixed,Kiinteä,module,Magento_Bundle
"Create New Option","Luo uusi vaihtoehto",module,Magento_Bundle
"Bundle Items",Pakettituotteet,module,Magento_Bundle
"Add Products to Option","Tuotteiden lisääminen ryhmään",module,Magento_Bundle
Close,Sulje,module,Magento_Bundle
"What are you looking for?","Mitä olet etsimässä?",module,Magento_Bundle
ID,Tunnus,module,Magento_Bundle
Product,Tuote,module,Magento_Bundle
SKU,Tuotenro,module,Magento_Bundle
Price,Hinta,module,Magento_Bundle
Delete,Poista,module,Magento_Bundle
"Use Default Value","Käytä oletusarvoa",module,Magento_Bundle
"Price Range",Hintahaarukka,module,Magento_Bundle
"As Low as",Alkaen,module,Magento_Bundle
Together,Yhdessä,module,Magento_Bundle
Separately,Erikseen,module,Magento_Bundle
"We can't add this item to your shopping cart right now.","Tätä tuotetta ei voida lisätä ostoskoriisi juuri nyt.",module,Magento_Bundle
N/A,"Ei tietoa",module,Magento_Bundle
Cancel,Peruuta,module,Magento_Bundle
"Add Selected Products","Lisää valitut tuotteet",module,Magento_Bundle
"Store View Title","Kauppanäkymän otsikko",module,Magento_Bundle
Drop-down,Pudotusvalikko,module,Magento_Bundle
